"","Latitude","Longitude","Group","Date","Time","in_out","Damage_Score"
"11731",21.31172734,-157.8892268,"Group4",2024-04-17,2024-04-17 11:45:18,"in",3
"11732",21.31172701,-157.8892264,"Group4",2024-04-17,2024-04-17 11:45:19,"in",3
"11733",21.31172667,-157.8892259,"Group4",2024-04-17,2024-04-17 11:45:20,"in",3
"11734",21.31172634,-157.8892253,"Group4",2024-04-17,2024-04-17 11:45:21,"in",3
"11735",21.31172609,-157.8892249,"Group4",2024-04-17,2024-04-17 11:45:22,"in",3
"11736",21.31172583,-157.8892245,"Group4",2024-04-17,2024-04-17 11:45:23,"in",3
"11737",21.31172567,-157.8892242,"Group4",2024-04-17,2024-04-17 11:45:24,"in",3
"11738",21.31172508,-157.8892236,"Group4",2024-04-17,2024-04-17 11:45:25,"in",3
"11739",21.31172466,-157.8892233,"Group4",2024-04-17,2024-04-17 11:45:26,"in",3
"11740",21.31172416,-157.8892228,"Group4",2024-04-17,2024-04-17 11:45:27,"in",3
"11741",21.31172382,-157.8892224,"Group4",2024-04-17,2024-04-17 11:45:28,"in",3
"11742",21.31172349,-157.889222,"Group4",2024-04-17,2024-04-17 11:45:29,"in",3
"11743",21.31172315,-157.8892216,"Group4",2024-04-17,2024-04-17 11:45:30,"in",3
"11744",21.31172307,-157.8892216,"Group4",2024-04-17,2024-04-17 11:45:31,"in",3
"11745",21.3117229,-157.8892214,"Group4",2024-04-17,2024-04-17 11:45:32,"in",3
"11746",21.3117229,-157.8892215,"Group4",2024-04-17,2024-04-17 11:45:33,"in",3
"11747",21.3117229,-157.8892216,"Group4",2024-04-17,2024-04-17 11:45:34,"in",3
"11748",21.3117229,-157.8892216,"Group4",2024-04-17,2024-04-17 11:45:35,"in",3
"11749",21.31172324,-157.8892217,"Group4",2024-04-17,2024-04-17 11:45:36,"in",3
"11750",21.31172307,-157.8892217,"Group4",2024-04-17,2024-04-17 11:45:37,"in",3
"11751",21.31172282,-157.8892217,"Group4",2024-04-17,2024-04-17 11:45:38,"in",3
"11752",21.31172315,-157.889222,"Group4",2024-04-17,2024-04-17 11:45:39,"in",3
"11753",21.31172307,-157.8892223,"Group4",2024-04-17,2024-04-17 11:45:40,"in",3
"11754",21.31172298,-157.8892226,"Group4",2024-04-17,2024-04-17 11:45:41,"in",3
"11755",21.31172298,-157.8892229,"Group4",2024-04-17,2024-04-17 11:45:42,"in",3
"11756",21.31172307,-157.8892233,"Group4",2024-04-17,2024-04-17 11:45:43,"in",3
"11757",21.31172307,-157.8892236,"Group4",2024-04-17,2024-04-17 11:45:44,"in",3
"11758",21.31172307,-157.8892237,"Group4",2024-04-17,2024-04-17 11:45:45,"in",3
"11759",21.31172349,-157.8892239,"Group4",2024-04-17,2024-04-17 11:45:46,"in",3
"11760",21.31172366,-157.889224,"Group4",2024-04-17,2024-04-17 11:45:47,"in",3
"11761",21.31172407,-157.8892242,"Group4",2024-04-17,2024-04-17 11:45:48,"in",3
"11762",21.31172424,-157.8892243,"Group4",2024-04-17,2024-04-17 11:45:49,"in",3
"11763",21.31172433,-157.8892243,"Group4",2024-04-17,2024-04-17 11:45:50,"in",3
"11764",21.31172424,-157.8892242,"Group4",2024-04-17,2024-04-17 11:45:51,"in",3
"11765",21.311725,-157.8892243,"Group4",2024-04-17,2024-04-17 11:45:52,"in",3
"11766",21.31172575,-157.8892244,"Group4",2024-04-17,2024-04-17 11:45:53,"in",3
"11767",21.31172617,-157.8892246,"Group4",2024-04-17,2024-04-17 11:45:54,"in",3
"11768",21.31172659,-157.8892245,"Group4",2024-04-17,2024-04-17 11:45:55,"in",3
"11769",21.31172684,-157.8892245,"Group4",2024-04-17,2024-04-17 11:45:56,"in",3
"11770",21.31172734,-157.8892247,"Group4",2024-04-17,2024-04-17 11:45:57,"in",3
"11771",21.31172759,-157.8892247,"Group4",2024-04-17,2024-04-17 11:45:58,"in",3
"11772",21.31172818,-157.889225,"Group4",2024-04-17,2024-04-17 11:45:59,"in",3
"11773",21.31172868,-157.8892254,"Group4",2024-04-17,2024-04-17 11:46:00,"in",3
"11774",21.31172902,-157.8892257,"Group4",2024-04-17,2024-04-17 11:46:01,"in",3
"11775",21.31172952,-157.8892261,"Group4",2024-04-17,2024-04-17 11:46:02,"in",3
"11776",21.31173003,-157.8892262,"Group4",2024-04-17,2024-04-17 11:46:03,"in",3
"11777",21.3117307,-157.8892264,"Group4",2024-04-17,2024-04-17 11:46:04,"in",3
"11778",21.31173103,-157.8892264,"Group4",2024-04-17,2024-04-17 11:46:05,"in",3
"11779",21.31173162,-157.8892263,"Group4",2024-04-17,2024-04-17 11:46:06,"in",3
"11780",21.31173212,-157.8892263,"Group4",2024-04-17,2024-04-17 11:46:07,"in",3
"11781",21.31173246,-157.8892262,"Group4",2024-04-17,2024-04-17 11:46:08,"in",3
"11782",21.31173279,-157.8892261,"Group4",2024-04-17,2024-04-17 11:46:09,"in",3
"11783",21.31173321,-157.889226,"Group4",2024-04-17,2024-04-17 11:46:10,"in",3
"11784",21.31173346,-157.889226,"Group4",2024-04-17,2024-04-17 11:46:11,"in",3
"11785",21.31173371,-157.8892259,"Group4",2024-04-17,2024-04-17 11:46:12,"in",3
"11786",21.31173405,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:13,"in",3
"11787",21.31173405,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:14,"in",3
"11788",21.31173438,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:15,"in",3
"11789",21.3117348,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:16,"in",3
"11790",21.31173522,-157.8892253,"Group4",2024-04-17,2024-04-17 11:46:17,"in",3
"11791",21.31173581,-157.8892252,"Group4",2024-04-17,2024-04-17 11:46:18,"in",3
"11792",21.31173556,-157.889225,"Group4",2024-04-17,2024-04-17 11:46:19,"in",3
"11793",21.31173581,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:20,"in",3
"11794",21.31173623,-157.8892245,"Group4",2024-04-17,2024-04-17 11:46:21,"in",3
"11795",21.31173665,-157.8892242,"Group4",2024-04-17,2024-04-17 11:46:22,"in",3
"11796",21.31173665,-157.8892243,"Group4",2024-04-17,2024-04-17 11:46:23,"in",3
"11797",21.31173623,-157.8892241,"Group4",2024-04-17,2024-04-17 11:46:24,"in",3
"11798",21.31173589,-157.8892239,"Group4",2024-04-17,2024-04-17 11:46:25,"in",3
"11799",21.31173573,-157.8892239,"Group4",2024-04-17,2024-04-17 11:46:26,"in",3
"11800",21.31173556,-157.8892241,"Group4",2024-04-17,2024-04-17 11:46:27,"in",3
"11801",21.31173514,-157.8892242,"Group4",2024-04-17,2024-04-17 11:46:28,"in",3
"11802",21.31173505,-157.8892242,"Group4",2024-04-17,2024-04-17 11:46:29,"in",3
"11803",21.31173497,-157.8892244,"Group4",2024-04-17,2024-04-17 11:46:30,"in",3
"11804",21.31173522,-157.8892244,"Group4",2024-04-17,2024-04-17 11:46:31,"in",3
"11805",21.31173556,-157.8892245,"Group4",2024-04-17,2024-04-17 11:46:32,"in",3
"11806",21.31173581,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:33,"in",3
"11807",21.31173614,-157.8892248,"Group4",2024-04-17,2024-04-17 11:46:34,"in",3
"11808",21.31173648,-157.8892252,"Group4",2024-04-17,2024-04-17 11:46:35,"in",3
"11809",21.31173656,-157.8892255,"Group4",2024-04-17,2024-04-17 11:46:36,"in",3
"11810",21.31173673,-157.8892255,"Group4",2024-04-17,2024-04-17 11:46:37,"in",3
"11811",21.3117369,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:38,"in",3
"11812",21.3117369,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:39,"in",3
"11813",21.31173715,-157.8892257,"Group4",2024-04-17,2024-04-17 11:46:40,"in",3
"11814",21.31173732,-157.8892257,"Group4",2024-04-17,2024-04-17 11:46:41,"in",3
"11815",21.31173757,-157.8892257,"Group4",2024-04-17,2024-04-17 11:46:42,"in",3
"11816",21.31173782,-157.8892257,"Group4",2024-04-17,2024-04-17 11:46:43,"in",3
"11817",21.31173799,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:44,"in",3
"11818",21.31173816,-157.8892256,"Group4",2024-04-17,2024-04-17 11:46:45,"in",3
"11819",21.31173849,-157.8892255,"Group4",2024-04-17,2024-04-17 11:46:46,"in",3
"11820",21.31173883,-157.8892253,"Group4",2024-04-17,2024-04-17 11:46:47,"in",3
"11821",21.31173899,-157.8892251,"Group4",2024-04-17,2024-04-17 11:46:48,"in",3
"11822",21.31173925,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:49,"in",3
"11823",21.3117395,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:50,"in",3
"11824",21.31173992,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:51,"in",3
"11825",21.31174,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:52,"in",3
"11826",21.31174,-157.8892247,"Group4",2024-04-17,2024-04-17 11:46:53,"in",3
"11827",21.31173983,-157.8892246,"Group4",2024-04-17,2024-04-17 11:46:54,"in",3
"11828",21.31173975,-157.8892246,"Group4",2024-04-17,2024-04-17 11:46:55,"in",3
"11829",21.31173992,-157.8892246,"Group4",2024-04-17,2024-04-17 11:46:56,"in",3
"11830",21.31174,-157.8892245,"Group4",2024-04-17,2024-04-17 11:46:57,"in",3
"11831",21.31174008,-157.8892246,"Group4",2024-04-17,2024-04-17 11:46:58,"in",3
"11832",21.31173992,-157.8892245,"Group4",2024-04-17,2024-04-17 11:46:59,"in",3
"11833",21.31173992,-157.8892243,"Group4",2024-04-17,2024-04-17 11:47:00,"in",3
"11834",21.31173975,-157.8892242,"Group4",2024-04-17,2024-04-17 11:47:01,"in",3
"11835",21.31173975,-157.8892242,"Group4",2024-04-17,2024-04-17 11:47:02,"in",3
"11836",21.31173992,-157.8892243,"Group4",2024-04-17,2024-04-17 11:47:03,"in",3
"11837",21.31173992,-157.8892244,"Group4",2024-04-17,2024-04-17 11:47:04,"in",3
"11838",21.31173983,-157.8892246,"Group4",2024-04-17,2024-04-17 11:47:05,"in",3
"11839",21.31173966,-157.8892247,"Group4",2024-04-17,2024-04-17 11:47:06,"in",3
"11840",21.31173966,-157.8892249,"Group4",2024-04-17,2024-04-17 11:47:07,"in",3
"11841",21.31173966,-157.889225,"Group4",2024-04-17,2024-04-17 11:47:08,"in",3
"11842",21.31173966,-157.889225,"Group4",2024-04-17,2024-04-17 11:47:09,"in",3
"11843",21.31173958,-157.8892252,"Group4",2024-04-17,2024-04-17 11:47:10,"in",3
"11844",21.3117395,-157.8892254,"Group4",2024-04-17,2024-04-17 11:47:11,"in",3
"11845",21.31173941,-157.8892253,"Group4",2024-04-17,2024-04-17 11:47:12,"in",3
"11846",21.31173916,-157.8892254,"Group4",2024-04-17,2024-04-17 11:47:13,"in",3
"11847",21.31173908,-157.8892256,"Group4",2024-04-17,2024-04-17 11:47:14,"in",3
"11848",21.31173899,-157.8892257,"Group4",2024-04-17,2024-04-17 11:47:15,"in",3
"11849",21.31173883,-157.8892257,"Group4",2024-04-17,2024-04-17 11:47:16,"in",3
"11850",21.31173874,-157.8892258,"Group4",2024-04-17,2024-04-17 11:47:17,"in",3
"11851",21.31173883,-157.8892261,"Group4",2024-04-17,2024-04-17 11:47:18,"in",3
"11852",21.31173899,-157.8892267,"Group4",2024-04-17,2024-04-17 11:47:19,"in",3
"11853",21.31173941,-157.8892273,"Group4",2024-04-17,2024-04-17 11:47:20,"in",3
"11854",21.31173975,-157.8892277,"Group4",2024-04-17,2024-04-17 11:47:21,"in",3
"11855",21.31174067,-157.8892283,"Group4",2024-04-17,2024-04-17 11:47:22,"in",3
"11856",21.31174109,-157.8892288,"Group4",2024-04-17,2024-04-17 11:47:23,"in",3
"11857",21.31174109,-157.889229,"Group4",2024-04-17,2024-04-17 11:47:24,"in",3
"11858",21.31174126,-157.8892293,"Group4",2024-04-17,2024-04-17 11:47:25,"in",3
"11859",21.31174109,-157.8892293,"Group4",2024-04-17,2024-04-17 11:47:26,"in",3
"11860",21.31174101,-157.8892293,"Group4",2024-04-17,2024-04-17 11:47:27,"in",3
"11861",21.31174117,-157.8892299,"Group4",2024-04-17,2024-04-17 11:47:28,"in",3
"11862",21.31174159,-157.8892307,"Group4",2024-04-17,2024-04-17 11:47:29,"in",3
"11863",21.31174176,-157.8892309,"Group4",2024-04-17,2024-04-17 11:47:30,"in",3
"11864",21.31174184,-157.8892313,"Group4",2024-04-17,2024-04-17 11:47:31,"in",3
"11865",21.31174218,-157.8892316,"Group4",2024-04-17,2024-04-17 11:47:32,"in",3
"11866",21.31174235,-157.8892319,"Group4",2024-04-17,2024-04-17 11:47:33,"in",3
"11867",21.31174268,-157.889232,"Group4",2024-04-17,2024-04-17 11:47:34,"in",3
"11868",21.3117431,-157.8892322,"Group4",2024-04-17,2024-04-17 11:47:35,"in",3
"11869",21.31174335,-157.8892323,"Group4",2024-04-17,2024-04-17 11:47:36,"in",3
"11870",21.3117436,-157.8892324,"Group4",2024-04-17,2024-04-17 11:47:37,"in",3
"11871",21.31174386,-157.8892324,"Group4",2024-04-17,2024-04-17 11:47:38,"in",3
"11872",21.31174411,-157.8892324,"Group4",2024-04-17,2024-04-17 11:47:39,"in",3
"11873",21.31174436,-157.8892323,"Group4",2024-04-17,2024-04-17 11:47:40,"in",3
"11874",21.31174436,-157.8892321,"Group4",2024-04-17,2024-04-17 11:47:41,"in",3
"11875",21.31174444,-157.8892319,"Group4",2024-04-17,2024-04-17 11:47:42,"in",3
"11876",21.31174444,-157.8892319,"Group4",2024-04-17,2024-04-17 11:47:43,"in",3
"11877",21.31174453,-157.8892319,"Group4",2024-04-17,2024-04-17 11:47:44,"in",3
"11878",21.31174444,-157.8892317,"Group4",2024-04-17,2024-04-17 11:47:45,"in",3
"11879",21.31174402,-157.8892318,"Group4",2024-04-17,2024-04-17 11:47:46,"in",3
"11880",21.31174419,-157.8892316,"Group4",2024-04-17,2024-04-17 11:47:47,"in",3
"11881",21.31174436,-157.8892317,"Group4",2024-04-17,2024-04-17 11:47:48,"in",3
"11882",21.31174394,-157.8892318,"Group4",2024-04-17,2024-04-17 11:47:49,"in",3
"11883",21.3117436,-157.8892318,"Group4",2024-04-17,2024-04-17 11:47:50,"in",3
"11884",21.31174318,-157.8892318,"Group4",2024-04-17,2024-04-17 11:47:51,"in",3
"11885",21.31174285,-157.8892319,"Group4",2024-04-17,2024-04-17 11:47:52,"in",3
"11886",21.31174268,-157.8892316,"Group4",2024-04-17,2024-04-17 11:47:53,"in",3
"11887",21.31174277,-157.8892314,"Group4",2024-04-17,2024-04-17 11:47:54,"in",3
"11888",21.31174285,-157.8892312,"Group4",2024-04-17,2024-04-17 11:47:55,"in",3
"11889",21.31174285,-157.8892308,"Group4",2024-04-17,2024-04-17 11:47:56,"in",3
"11890",21.31174293,-157.8892305,"Group4",2024-04-17,2024-04-17 11:47:57,"in",3
"11891",21.3117431,-157.8892307,"Group4",2024-04-17,2024-04-17 11:47:58,"in",3
"11892",21.31174318,-157.8892304,"Group4",2024-04-17,2024-04-17 11:47:59,"in",3
"11893",21.31174318,-157.8892301,"Group4",2024-04-17,2024-04-17 11:48:00,"in",3
"11894",21.31174285,-157.8892299,"Group4",2024-04-17,2024-04-17 11:48:01,"in",3
"11895",21.31174285,-157.8892295,"Group4",2024-04-17,2024-04-17 11:48:02,"in",3
"11896",21.31174285,-157.8892292,"Group4",2024-04-17,2024-04-17 11:48:03,"in",3
"11897",21.31174243,-157.8892289,"Group4",2024-04-17,2024-04-17 11:48:04,"in",3
"11898",21.31174218,-157.8892288,"Group4",2024-04-17,2024-04-17 11:48:05,"in",3
"11899",21.31174176,-157.8892286,"Group4",2024-04-17,2024-04-17 11:48:06,"in",3
"11900",21.31174142,-157.8892285,"Group4",2024-04-17,2024-04-17 11:48:07,"in",3
"11901",21.31174117,-157.8892284,"Group4",2024-04-17,2024-04-17 11:48:08,"in",3
"11902",21.31174084,-157.8892283,"Group4",2024-04-17,2024-04-17 11:48:09,"in",3
"11903",21.31174059,-157.8892281,"Group4",2024-04-17,2024-04-17 11:48:10,"in",3
"11904",21.3117405,-157.8892278,"Group4",2024-04-17,2024-04-17 11:48:11,"in",3
"11905",21.31174034,-157.8892275,"Group4",2024-04-17,2024-04-17 11:48:12,"in",3
"11906",21.31174034,-157.8892273,"Group4",2024-04-17,2024-04-17 11:48:13,"in",3
"11907",21.31174034,-157.8892273,"Group4",2024-04-17,2024-04-17 11:48:14,"in",3
"11908",21.31174025,-157.8892275,"Group4",2024-04-17,2024-04-17 11:48:15,"in",3
"11909",21.3117405,-157.8892277,"Group4",2024-04-17,2024-04-17 11:48:16,"in",3
"11910",21.3117405,-157.8892279,"Group4",2024-04-17,2024-04-17 11:48:17,"in",3
"11911",21.31174042,-157.8892282,"Group4",2024-04-17,2024-04-17 11:48:18,"in",3
"11912",21.31174042,-157.8892284,"Group4",2024-04-17,2024-04-17 11:48:19,"in",3
"11913",21.31174042,-157.8892288,"Group4",2024-04-17,2024-04-17 11:48:20,"in",3
"11914",21.31174034,-157.8892288,"Group4",2024-04-17,2024-04-17 11:48:21,"in",3
"11915",21.31174034,-157.8892288,"Group4",2024-04-17,2024-04-17 11:48:22,"in",3
"11916",21.31174034,-157.8892285,"Group4",2024-04-17,2024-04-17 11:48:23,"in",3
"11917",21.3117405,-157.8892285,"Group4",2024-04-17,2024-04-17 11:48:24,"in",3
"11918",21.3117405,-157.8892286,"Group4",2024-04-17,2024-04-17 11:48:25,"in",3
"11919",21.3117405,-157.8892288,"Group4",2024-04-17,2024-04-17 11:48:26,"in",3
"11920",21.31174059,-157.8892286,"Group4",2024-04-17,2024-04-17 11:48:27,"in",3
"11921",21.31174059,-157.8892283,"Group4",2024-04-17,2024-04-17 11:48:28,"in",3
"11922",21.31174067,-157.8892281,"Group4",2024-04-17,2024-04-17 11:48:29,"in",3
"11923",21.31174084,-157.8892281,"Group4",2024-04-17,2024-04-17 11:48:30,"in",3
"11924",21.31174092,-157.8892279,"Group4",2024-04-17,2024-04-17 11:48:31,"in",3
"11925",21.31174101,-157.8892278,"Group4",2024-04-17,2024-04-17 11:48:32,"in",3
"11926",21.31174117,-157.8892273,"Group4",2024-04-17,2024-04-17 11:48:33,"in",3
"11927",21.31174109,-157.8892269,"Group4",2024-04-17,2024-04-17 11:48:34,"in",3
"11928",21.31174117,-157.8892265,"Group4",2024-04-17,2024-04-17 11:48:35,"in",3
"11929",21.31174126,-157.8892261,"Group4",2024-04-17,2024-04-17 11:48:36,"in",3
"11930",21.31174134,-157.8892256,"Group4",2024-04-17,2024-04-17 11:48:37,"in",3
"11931",21.31174134,-157.8892251,"Group4",2024-04-17,2024-04-17 11:48:38,"in",3
"11932",21.31174126,-157.8892247,"Group4",2024-04-17,2024-04-17 11:48:39,"in",3
"11933",21.31174134,-157.8892243,"Group4",2024-04-17,2024-04-17 11:48:40,"in",3
"11934",21.31174142,-157.8892241,"Group4",2024-04-17,2024-04-17 11:48:41,"in",3
"11935",21.31174134,-157.8892235,"Group4",2024-04-17,2024-04-17 11:48:42,"in",3
"11936",21.31174151,-157.8892234,"Group4",2024-04-17,2024-04-17 11:48:43,"in",3
"11937",21.31174159,-157.8892232,"Group4",2024-04-17,2024-04-17 11:48:44,"in",3
"11938",21.31174159,-157.8892231,"Group4",2024-04-17,2024-04-17 11:48:45,"in",3
"11939",21.31174151,-157.8892229,"Group4",2024-04-17,2024-04-17 11:48:46,"in",3
"11940",21.31174134,-157.8892227,"Group4",2024-04-17,2024-04-17 11:48:47,"in",3
"11941",21.31174151,-157.8892227,"Group4",2024-04-17,2024-04-17 11:48:48,"in",3
"11942",21.31174176,-157.8892231,"Group4",2024-04-17,2024-04-17 11:48:49,"in",3
"11943",21.31174193,-157.8892231,"Group4",2024-04-17,2024-04-17 11:48:50,"in",3
"11944",21.31174226,-157.8892232,"Group4",2024-04-17,2024-04-17 11:48:51,"in",3
"11945",21.31174235,-157.8892233,"Group4",2024-04-17,2024-04-17 11:48:52,"in",3
"11946",21.31174235,-157.8892235,"Group4",2024-04-17,2024-04-17 11:48:53,"in",3
"11947",21.31174218,-157.8892236,"Group4",2024-04-17,2024-04-17 11:48:54,"in",3
"11948",21.31174193,-157.8892238,"Group4",2024-04-17,2024-04-17 11:48:55,"in",3
"11949",21.31174176,-157.8892239,"Group4",2024-04-17,2024-04-17 11:48:56,"in",3
"11950",21.31174159,-157.8892242,"Group4",2024-04-17,2024-04-17 11:48:57,"in",3
"11951",21.31174184,-157.8892244,"Group4",2024-04-17,2024-04-17 11:48:58,"in",3
"11952",21.31174201,-157.8892247,"Group4",2024-04-17,2024-04-17 11:48:59,"in",3
"11953",21.31174218,-157.8892251,"Group4",2024-04-17,2024-04-17 11:49:00,"in",3
"11954",21.31174176,-157.8892252,"Group4",2024-04-17,2024-04-17 11:49:01,"in",3
"11955",21.31174151,-157.8892256,"Group4",2024-04-17,2024-04-17 11:49:02,"in",3
"11956",21.31174134,-157.8892258,"Group4",2024-04-17,2024-04-17 11:49:03,"in",3
"11957",21.31174101,-157.889226,"Group4",2024-04-17,2024-04-17 11:49:04,"in",3
"11958",21.31174084,-157.8892261,"Group4",2024-04-17,2024-04-17 11:49:05,"in",3
"11959",21.31174075,-157.8892264,"Group4",2024-04-17,2024-04-17 11:49:06,"in",3
"11960",21.31174084,-157.8892267,"Group4",2024-04-17,2024-04-17 11:49:07,"in",3
"11961",21.31174075,-157.8892269,"Group4",2024-04-17,2024-04-17 11:49:08,"in",3
"11962",21.31174067,-157.8892271,"Group4",2024-04-17,2024-04-17 11:49:09,"in",3
"11963",21.31174075,-157.8892272,"Group4",2024-04-17,2024-04-17 11:49:10,"in",3
"11964",21.31174075,-157.8892273,"Group4",2024-04-17,2024-04-17 11:49:11,"in",3
"11965",21.31174075,-157.8892273,"Group4",2024-04-17,2024-04-17 11:49:12,"in",3
"11966",21.31174084,-157.8892273,"Group4",2024-04-17,2024-04-17 11:49:13,"in",3
"11967",21.31174092,-157.8892274,"Group4",2024-04-17,2024-04-17 11:49:14,"in",3
"11968",21.31174101,-157.8892275,"Group4",2024-04-17,2024-04-17 11:49:15,"in",3
"11969",21.31174101,-157.8892274,"Group4",2024-04-17,2024-04-17 11:49:16,"in",3
"11970",21.31174101,-157.8892273,"Group4",2024-04-17,2024-04-17 11:49:17,"in",3
"11971",21.31174075,-157.8892273,"Group4",2024-04-17,2024-04-17 11:49:18,"in",3
"11972",21.31174059,-157.8892272,"Group4",2024-04-17,2024-04-17 11:49:19,"in",3
"11973",21.31174017,-157.8892265,"Group4",2024-04-17,2024-04-17 11:49:20,"in",3
"11974",21.31173975,-157.8892259,"Group4",2024-04-17,2024-04-17 11:49:21,"in",3
"11975",21.31173908,-157.8892253,"Group4",2024-04-17,2024-04-17 11:49:22,"in",3
"11976",21.31173883,-157.8892253,"Group4",2024-04-17,2024-04-17 11:49:23,"in",3
"11977",21.31173866,-157.8892254,"Group4",2024-04-17,2024-04-17 11:49:24,"in",3
"11978",21.31173832,-157.8892249,"Group4",2024-04-17,2024-04-17 11:49:25,"in",3
"11979",21.31173807,-157.8892247,"Group4",2024-04-17,2024-04-17 11:49:26,"in",3
"11980",21.31173774,-157.8892247,"Group4",2024-04-17,2024-04-17 11:49:27,"in",3
"11981",21.3117374,-157.8892247,"Group4",2024-04-17,2024-04-17 11:49:28,"in",3
"11982",21.31173707,-157.8892248,"Group4",2024-04-17,2024-04-17 11:49:29,"in",3
"11983",21.3117369,-157.8892249,"Group4",2024-04-17,2024-04-17 11:49:30,"in",3
"11984",21.31173673,-157.8892249,"Group4",2024-04-17,2024-04-17 11:49:31,"in",3
"11985",21.31173648,-157.889225,"Group4",2024-04-17,2024-04-17 11:49:32,"in",3
"11986",21.31173631,-157.8892249,"Group4",2024-04-17,2024-04-17 11:49:33,"in",3
"11987",21.31173606,-157.8892248,"Group4",2024-04-17,2024-04-17 11:49:34,"in",3
"11988",21.31173589,-157.8892246,"Group4",2024-04-17,2024-04-17 11:49:35,"in",3
"11989",21.31173573,-157.8892245,"Group4",2024-04-17,2024-04-17 11:49:36,"in",3
"11990",21.31173547,-157.8892243,"Group4",2024-04-17,2024-04-17 11:49:37,"in",3
"11991",21.31173522,-157.8892242,"Group4",2024-04-17,2024-04-17 11:49:38,"in",3
"11992",21.31173505,-157.8892242,"Group4",2024-04-17,2024-04-17 11:49:39,"in",3
"11993",21.31173505,-157.8892247,"Group4",2024-04-17,2024-04-17 11:49:40,"in",3
"11994",21.31173489,-157.889225,"Group4",2024-04-17,2024-04-17 11:49:41,"in",3
"11995",21.31173489,-157.8892251,"Group4",2024-04-17,2024-04-17 11:49:42,"in",3
"11996",21.3117348,-157.889225,"Group4",2024-04-17,2024-04-17 11:49:43,"in",3
"11997",21.31173464,-157.8892252,"Group4",2024-04-17,2024-04-17 11:49:44,"in",3
"11998",21.31173455,-157.8892253,"Group4",2024-04-17,2024-04-17 11:49:45,"in",3
"11999",21.31173438,-157.8892253,"Group4",2024-04-17,2024-04-17 11:49:46,"in",3
"12000",21.31173422,-157.8892256,"Group4",2024-04-17,2024-04-17 11:49:47,"in",3
"12001",21.31173405,-157.8892257,"Group4",2024-04-17,2024-04-17 11:49:48,"in",3
"12002",21.31173396,-157.8892258,"Group4",2024-04-17,2024-04-17 11:49:49,"in",3
"12003",21.3117338,-157.889226,"Group4",2024-04-17,2024-04-17 11:49:50,"in",3
"12004",21.31173371,-157.8892262,"Group4",2024-04-17,2024-04-17 11:49:51,"in",3
"12005",21.31173355,-157.8892266,"Group4",2024-04-17,2024-04-17 11:49:52,"in",3
"12006",21.31173346,-157.8892267,"Group4",2024-04-17,2024-04-17 11:49:53,"in",3
"12007",21.31173338,-157.8892269,"Group4",2024-04-17,2024-04-17 11:49:54,"in",3
"12008",21.31173338,-157.889227,"Group4",2024-04-17,2024-04-17 11:49:55,"in",3
"12009",21.31173329,-157.889227,"Group4",2024-04-17,2024-04-17 11:49:56,"in",3
"12010",21.31173279,-157.8892272,"Group4",2024-04-17,2024-04-17 11:49:57,"in",3
"12011",21.31173271,-157.8892271,"Group4",2024-04-17,2024-04-17 11:49:58,"in",3
"12012",21.3117322,-157.889227,"Group4",2024-04-17,2024-04-17 11:49:59,"in",3
"12013",21.31173212,-157.8892272,"Group4",2024-04-17,2024-04-17 11:50:00,"in",3
"12014",21.31173195,-157.8892273,"Group4",2024-04-17,2024-04-17 11:50:01,"in",3
"12015",21.31173195,-157.8892273,"Group4",2024-04-17,2024-04-17 11:50:02,"in",3
"12016",21.31173179,-157.8892274,"Group4",2024-04-17,2024-04-17 11:50:03,"in",3
"12017",21.31173179,-157.8892274,"Group4",2024-04-17,2024-04-17 11:50:04,"in",3
"12018",21.31173179,-157.8892275,"Group4",2024-04-17,2024-04-17 11:50:05,"in",3
"12019",21.31173162,-157.8892276,"Group4",2024-04-17,2024-04-17 11:50:06,"in",3
"12020",21.31173145,-157.8892278,"Group4",2024-04-17,2024-04-17 11:50:07,"in",3
"12021",21.31173137,-157.889228,"Group4",2024-04-17,2024-04-17 11:50:08,"in",3
"12022",21.31173137,-157.8892279,"Group4",2024-04-17,2024-04-17 11:50:09,"in",3
"12023",21.31173103,-157.8892281,"Group4",2024-04-17,2024-04-17 11:50:10,"in",3
"12024",21.31173078,-157.8892283,"Group4",2024-04-17,2024-04-17 11:50:11,"in",3
"12025",21.31173061,-157.8892284,"Group4",2024-04-17,2024-04-17 11:50:12,"in",3
"12026",21.31173036,-157.8892284,"Group4",2024-04-17,2024-04-17 11:50:13,"in",3
"12027",21.31173019,-157.8892285,"Group4",2024-04-17,2024-04-17 11:50:14,"in",3
